user_name,verified,location,friends,followers
felipec2109,False,"Hermosillo, Sonora 🌵",154,114
sbstind,False,"Metepec, México",317,295
ErickPerezCasti,False,"Tuxtla Gutiérrez, Chiapas",3250,634
Ponchote,False,La Chilanga,2299,7627
ImAlonsoHerrera,False,México,1793,632
lucia_hermoso,False,"San Luis Potosí, México",686,492
nestoravilaaa,False,0,315,442
YVZUZ,False,Coyoacán,644,1543
leche_plus,False,Estados Unidos de Méjico ,2247,247
Papagathy,False,0,244,227
yiaraidalia,False,Howarts ,971,314
mag____,False,0,175,148
fredo_cd,False,"Mérida, Yucatán",535,542
LuisGuiRra,False,Mexico City,1368,606
JeanetteGRMX,False,"Ecatepec de Morelos, México",4129,1238
jafetRami,False,0,561,638
JaySerrano5,False,Cancun 998 - Panama City 507,3038,923
NancyPamelaLo,False,MX,626,334
AlexiaMarielly,False,0,457,761
silvanalinn,False,"Mazatlán, Sinaloa",485,584
jonatanazbat,False,"Culiacán, Sinaloa",1071,664
romancenegro,False,México ,1581,361
arantxahdez,False,Mexico,668,1327
pedrohp_10,False,"mexico d,f",180,428
ArgenisSotelo,False,"Culiacán, Sinaloa",212,550
giancarlapayanl,False,"Culiacán, Sinaloa",272,513
rmarkezac,False,0,127,115
FabiMadrigal96,False,0,412,384
kaarenorig,False,in the moment ,497,379
daniesantosd,False,"Guaymas, Sonora",492,780
javomix81,False,De un mundo raro.,1602,383
tirsobustamante,False,Mexico City,164,123
martinariasm,False,"Mérida, Yucatán, México",3064,628
dusherhiphop,False,Nezahualcoyolt ,873,200
DenissePriego,False,"Villahermosa, Tabasco",2101,3677
VaRoVa,False,"Distrito Federal, México",468,548
chuchs_aguilar,False,xalapa veracruz,1785,228
carlosgrantdj,False,Estado de ebriedad.,3295,1242
jrgolivero,False,Donde el ancla toca el fondo,321,1231
arqturus,False,"Monterrey, México.",1526,1725
karilu_mv,False,0,219,223
agenciacrack,False,"Mexicali, Baja California",1780,896
kvinvalos,False,"Monterrey,NL   México",662,350
kahuish,False,0,666,409
Grabiellita,False,"Cuernavaca, Morelos, México",758,218
danyastorga,False,México City,1134,366
cielitodeapril,False,mexico D.F.,85,73
omarsitto,False,0,2370,3987
manuel_ma,False,"Guanajuato, México",1232,140
julyfetish,False,"Guadalajara, Jalisco",108,22616
hiphoox,False,Mexico City,411,3046
G_Ragno,False,México,583,439
FranckDanielz,False,México,4957,206
IngRaulYanez_O,False,"Huehuetoca, México",571,397
3LuisVictoria3,False,México ,3095,2530
AndyFloresRush,False,loving louis & harry,2928,5355
arluengas,False,"Monterrey, Nuevo León",276,83
rikkardo0,False,Las Vegas ,98,194
chtegonz,False,0,445,225
ArturValderrama,False,Por todo el Cibermundo,593,514
melivc13,False,Wonderful land of Oz,1593,1143
OntiverosItzel,False,0,1036,782
JennitaaRdrgz,False,0,406,626
DANIEL13MG,False,0,1081,108
yaya_bueso,False,México,42,1375
memoelcapitan,False,"Guadalajara, Jalisco",37,28
amymhayu,False,"Veracruz, México.",3262,3067
_ashley_ca,False,"Condesa, Cuauhtémoc",102,179
contadorbarroso,False,"Mérida, Yucatán",580,333
chuy__gcz,False,QRO MTY CDMX,228,240
Lizethavechuco3,False,"Sonora, México",415,509
_grillando,False,Puebla ,406,1189
martinezda19,False,"San Diego, CA ",165,101
SaintReubn,False,0,349,237
keniaagh_,False,"Culiacán, Sinaloa",622,305
jdaniel_rivera,False,"Guadalajara, Mexico",381,118
liganta,False,"Zacatecas, México",699,567
crazyn1x,False,Hermosillo,539,379
Yennii_rmz,False,Ciudad de México,1115,328
IoMhero,False,0,1190,843
_dan_mo_,False,Ikebukuro,62,20
Hector_Market,False,"Campeche, México",319,334
alex89salazar,False,"Vhsa, Tabasco.",382,180
ClaudiaSeptien,False,Querétaro. México.,1277,1108
javiercarrioni,False,"Poza Rica de Hidalgo, Veracruz de Ignacio de la Llave",157,172
paorurb,False,"San Cristóbal de las Casas, Ch",259,31
alex_baza,False,"Saltillo, México",840,644
jDavidGutierrez,False,"Valle Del Cauca, COLOMBIA",1434,618
ericklopezz_,False,"General Escobedo, Nuevo León",514,540
carito37,False,mty ,502,359
viajabundo,False,"Metepec, México",3816,2063
AdyTeran,False,"Tehuacan, Puebla",1393,2151
rikrdodaniel,False,"Monterrey, México",315,228
Driver62gmailc1,False,"General Escobedo, Nuevo León",579,357
ikarelx,False,"Colima, México",930,946
LuiselFelix,False,"Hermosillo, Sonora",373,564
MrForemans,False,"Culiacán, Sinaloa",143,184
freeindep,False,"Escocia, Reino Unido",585,349
jonaraiders1,False,México,1170,113
joeytijuana,False,Tijuana / CDMX,1181,1276
Solokachii,False,En la luna,460,616
nancyaramburo,False,0,347,910
ecordova_ame,False,toluca Edo de Mex,2711,2136
petitfourpuebla,False,"Puebla, México",9,13
callmefabiana,False,0,696,958
chenumonster,False,Mexico,82,134
a312_,False,Apodaca Nuevo Leon,1130,806
HanzAcevedo,False,"Cuernavaca, Morelos",398,610
fedex_15,False,"Mérida, Yucatán, México",289,223
oswaldozarate,True,México,286,11655
thewhitewalkr,False,0,1542,222
cryma10,False,0,184,22
carpinteyroeli,False,"Distrito Federal, México",717,377
VERO_MIER,False,Riviera Maya,4044,13062
IsraeliCR1,False,"Zapopan, Jalisco",61,221
gil_lagunes,False,"Cancún, Quintana Roo ",1452,222
oswaldo_sr,False,"Chilchotla, Puebla",111,100
fandre_86,False,"Oxkutzcab, Yucatán",505,679
RosaOrtizP,False,México,233,70
Fernand93442636,False,"General Escobedo, Nuevo León",146,22
cesciclica,False,0,1648,375
FreddyGalleta,False,"Monterrey, México",2015,2113
gustavosolis30,False,0,333,480
susiicute,False,"Culiacan, Sin.",225,282
axelneitor,False,queretaro,161,159
JoaoPaulo_117,False,"Ranchorrey, México",258,234
Livais7,False,653-686-665,516,358
KarenGarciaE13,False,"Orizaba, Veracruz.",401,506
fernyolais,False,0,650,591
LuisRiverARR,False,"Monterrey, Nuevo León",1500,361
Chava,False,Mexicali BC [México],2196,1356
yonekoyanagui,False,"Mazatlán, Sinaloa",537,2159
aim_acat,False,0,676,375
JuanRmrz,False,PUEBLA.MEXICO,708,293
JRHDELAO,False,"Tabasco, México",1333,1073
el_jairin,False,El Edomex 🤟🏽,1258,3962
pawisbz,False,"Monterrey, Nuevo León",706,1889
IngMikeCarrillo,False,"Nuevo León, México",2681,551
_PaoOntiveros,False,"Coyoacán, Distrito Federal",388,342
emmanuelchqt,False,"Culiacán, Sinaloa",679,755
JacqueZamora,False,0,302,415
Ayamaind_Cuevas,False,"Mérida, Yucatán",226,289
andresaquinom,False,México,2322,568
pinchemeco,False,0,294,154
JKirvant,False,"Saltillo, Coahuila de Zaragoza",179,160
FernandoRoa__,False,Ciudad de México,801,334
Shiokolatzs,False,Guadalajara,246,69
valvalvalfc,False,"Guadalajara, Jalisco",205,2045
peanut_selassie,False,de aqui y de aya,659,85
snark_6,False,"Puebla, Mx.",3174,410
EssaJoee,False,0,209,170
Paiaso_SLP,False,0,324,2240
CesarC81,False,"México, D.F.",1018,295
kibaly,False,México,1559,628
fernandasymonds,False,Sanctuary ,707,1341
LozanoSalazarM1,False,"Mérida, Yucatán, México",403,513
Dsilva66,False,"Quintana Roo, México",644,721
ruedaflores,False,Sonora México,678,228
elchefhugord,False,"Mexico City, Mexico",1918,7339
lex_dlt28,False,Miðgarð,2191,84
Paloma__Vazquez,False,"Cuautitlán Izcalli, México",159,95
MayPa55098920,False,0,152,124
animealam,False,"Tampico, Tamaulipas, Mexico",204,72
CGonzaleez,False,"Coyoacán, Distrito Federal",343,271
Tiffany_FO,False,0,397,1096
Caroarmenta9,False,"Guasave, Sinaloa",262,287
_AyDiego,False,México,397,440
HiperLeo83,False,Ciudad México,374,519
RexPastrana,False,"culiacan, sinaloa, México ",1673,1502
chrischuy,False,México,2327,967
Aguirre3681,False,Cuidad De México,606,594
YamiiWonderLand,False,0,316,144
alanpaez96,False,0,296,317
AlexDlsh,False,"Chihuahua, Mexico",820,157
Yoaddan_Ibarra,False,Atlacomulco,1251,321
L_e_x___,False,Earth ,123,106
TanniaMz,False,"San Luis Potosí, México",362,355
cesarloredo,False,"Benito Juárez, Distrito Federal",45235,41368
israel_jarocho,False,"México, Veracruz",4901,18992
NoSoyTanFit,False,"Distrito Federal, México",492,289
PamelaBuenfil,False,CDMX,610,820
DrGinkgoBiloba,False,"El Oro, México",7701,7005
oskraponte,False,"Torreón, Coahuila de Zaragoza",1355,4407
wilver_arevalo,False,Cancún Q.Roo México,3032,5295
alicia_mtzyuc,False,"Mérida, Yucatan",3998,4827
OhGreenPop,False,0,1201,291
Uriel__70,False,"Tijuana, Baja California",1362,113
goretti77709024,False,"Celaya, Guanajuato",276,617
dajeko,False,Chiquihuite´s Mountain,589,724
lagueragargo,False,Mexico,1581,239
pacheco4life_,False,Dub side of the moon.,436,610
yzakramirez,False,"Villahermosa, Tabasco, México",1076,346
blancaespglez,False,México,652,251
dicenquesoyMary,False,In the sky with diamonds,365,513
MarioOG,False,Mérida,322,746
YuyoTorresR,False,"Hermosillo, Sonora",353,174
_Rahina_,False,Ciudad de Guatemala,563,1792
LRipoll401,False,"Puebla, México",1905,885
fengshuipv,False,0,200,180
Danny_Cervantes,False,"Veracruz, Mexico",110,482
adrian_gera11,False,"Cananea, Sonora",800,465
alansaenz,False,Mexico,708,292
EDUARDOMEXICO,False,MÉXICO DF,260,239
FGudinni,True,CIUDAD DE MÉXICO,2273,45255
LaloGonzalezM,False,"México, D.F.",372,24043
beyukito,False,"Guadalajara, Jalisco",596,4811
campechita,False,0,1178,12748
joe_rivas15,False,México D.F. ,701,310
LuisPan01627393,False,0,252,6
erickfranco93,False,"Distrito Federal, México",360,503
oscaruriel,True,0,2491,66120
chiquitinpc,False,0,896,211
taniaeesparza,False,Juarez chih,145,29
Mi_ke17,False,México,1135,265
dave_malto,False,"Distrito Federal, México",789,505
rashidazar1,False,"Mérida, Yucatán; Mex.",588,608
Daveveleon,False,0,357,680
elyoul,False,Saltillo / Puebla / Oaxaca,1142,2819
DayanaGpe1,False,"Tampico, Tamaulipas",540,794
Angiilopeez1,False,México,588,1567
EsperanzaCern,False,"Distrito Federal, México",774,453
chismetime,False,Your tongue,12,311
WENWHITT,False,Mexico DF,2499,943
EbelinConB,False,0,1375,229
Kozner,False,México,207,784
h_hugojuarez,False,"Condesa, Cuauhtémoc",961,35
taylorjesus,False,México D.F.,1597,4159
fersnvalencia,False,"Los Cabos, Baja California Sur",463,1093
FenixSkater,False,"Tampico, Tamaulipas",219,1036
DreamWeaverIV,False,Kentucky,301,577
DimitriBartolo1,False,México,153,20
oyieth,False,Mx,663,1081
ConinTimes,False,Querétaro,101,42
BobfromS_L_P,False,"San Luis Potosi, Mexico",728,2107
AnaaViictoria,False,0,398,401
CinemaLeumas,False,"Querétaro Arteaga, México",5001,1009
Callme_Kook24,False,0,148,239
tanysleal,False,Nuevo León,1514,3794
El_Boriis,False,Mexico/Madrid,752,228
alebon91,False,"Los Mochis,Sinaloa",3052,664
alex_landerosg,False,"Guadalajara, Jalisco",411,1969
zaskie,False,Hermosillo,427,1043
arminflores80,False,"New York, NY",975,192
FiccionStore,False,COAPA Y CENTRO COYOACÁN ,777,372
homeroesca,False,México,1690,2239
CarlosCarreto,False,México,816,228
luis281108,False,0,419,34
erickdlc31,False,0,99,153
MonyKaoli,False,Playa del Carmen,587,490
KeiLeroi,False,Mexico City,849,631
cesc_mandy,False,"Monterrey, Nuevo León",973,285
mike_ramirez38,False,"Guadalajara, Jalisco",1451,80
ramsesancira,False,México,414,1631
Prometheusinlov,False,MX,4998,586
rkuhnagel,False,0,114,125
carlabpinelo,False,"Cozumel, Quintana Roo",138,33
JesusAOrozcoB,False,La tierra de C. Tangana,2119,744
Arte675,False,"Tabasco, Mexico.",159,126
estelardgzarias,False,"Sonora, México",308,455
YIMICORTES,False,"Merida,yucatan,",667,372
digitalabs,False,0,897,735
jthan_45,False,Morelos. México,468,505
LuisAnLara,False,Waterloo Sunset,750,351
pabloluna92,False,Merida Yucatan,345,275
wrancho,False,Ciudad Obregón,510,1593
ShirEscamilla,False,Mexico,2317,942
JuanFlo24797089,False,0,80,20
ricardocarreon,False,Ciudad de México,17291,15774
JuanSLVV,False,"Guadalajara, Jalisco",289,47
terecastellanos,False,"Guadalajara, Mexico",688,248
PeanWay,False,Mexico,271,85
REastevez,False,chilangolandia ,161,87
Raqueliwizs,False,"Solidaridad, Quintana Roo",1384,829
jramiro_vu,False,0,1575,329
yolx04,False,"la paz, bcs",256,381
diaz_don,False,0,279,49
ArepaSwinger,False,13 km de distancia,4323,35469
EverDeMarcos,False,Pedro Escobedo,178,96
JulianValP1,False,"Toluca, México",926,278
Kelita_cool,False,0,326,137
_saraalarcon,False,"Mérida, Yucatán",392,514
jgarciamt,False,0,212,47
fabielparedes,False,"Querétaro, México",1034,195
NuncioAlex,False,"Durango, México",781,846
ChristopherAton,False,"Coyoacán, CDMX",1144,1286
Kanortz,False,"Cozumel, Quintana Roo",866,200
Nexi_Dios,False,Justo aqui,1169,753
Sullie1017,False,Chilangoland,1804,437
BadLuckCharls,False,Somewhere Over The Rainbow,979,524
lunalilig,False,"México, Mérida",813,238
bbblancx,False,"León, Guanajuato",921,403
JanGarBar1,False,"Distrito Federal, México",3423,5880
rockstarxm,False,"Coyoacán, Distrito Federal",3281,153766
ernestoeslava,False,"Tijuana, BC, México",4973,2146
DELAFUENTE2010,False,"Oaxaca de Juárez, Oaxaca",663,38
mich_____elle,False,"Toluca, México",716,443
karmagab,False,0,785,318
alexandroreyes,False,"Altamira, Tamaulipas",408,200
aleglzmtz,False,"León, Gto.",1347,1839
ArtuDiOchoa,False,"Aragón, México ",561,128
cherolero,False,Distrito Federal,1690,800
kekol09,False,toluca,207,233
Gusgus_GDL,False,"Guadalajara, Jalisco",294,54
JoJotrece,False,México,584,293
nanoo1204,False,0,346,310
HerreraChris,False,México-Queretaro,819,1407
AldodeLeon,False,"Apodaca, Nuevo León",1217,1402
carlos_gg1,False,"Distrito Federal, México",4997,1336
ConApetito,False,México,7315,8555
VERO_GUILLENN,False,"Chiapas, México",754,173
StephBerber,False,🍹👙 En el Caribe 🌊🌴,528,2335
artdeco98,False,"Guadalajara, Jalisco",192,91
GuerryLoco,False,"Torreón, Coahuila de Zaragoza",1162,2097
k03t1,False,México,987,377
caladigital,False,"Solidaridad, Quintana Roo",1009,173
CacheteBarbon,False,0,201,11500
Ilevargas7,False,0,181,210
YayoGutierrez,True,Ciudad de México,252,1018762
menudonombre,False,Cuernavaca Mor.,820,130
pablititn92,False,"Puebla, México",488,113
AndiiRoque,False,el lugar que más amo,203,187
WillyMo15,False,"Cd.Juarez CHIH, CDMX",1551,495
leothelyon1,False,0,109,85
lorogagu,False,Guadalajara Mx,897,3307
DanteRivas21,False,0,131,97
Felipe_Garcis,False,"Veracruz,Mex",704,170
CatasedaH,False,0,79,20
immanuelcortes,False,México Puebla,618,629
AileePipo,False,Chilpancingo de los Bravo,425,264
oscarsebas1994,False,"Monterrey, Nuevo León",1305,369
Soca_grvz,False,"Atlacomulco, México",233,123
AyleenMoreno12,False,"Montemorelos, Nuevo León",856,192
srzeros,False,Coatzacoalcos Ver.,190,566
SamyRiivera,False,Veracruz.,668,503
GusiniSolano21,True,"México, D.F.",1012,3620
antoniodjesus96,False,0,475,50
quiquemedina_,False,México,279,315
MedicenJulius,False,"Querétaro Arteaga, México",323,262
BethoUc33,False,"Campeche, México",86,4
jorgemv08,False,0,291,123
Jerp_97,False,"Mérida, Yucatán",387,411
AnaLau_ara,False,"Mérida, Yucatán",2950,1405
CockFiesta1988,False,Torreón Coahuila México,20,3
_pameladls,False,Mx,188,595
bbmelosa,False,🇲🇽 ,587,59
gasparvela,False,Ciudad de México,952,4179
illianawalker,False,0,302,165
MerBernal9,False,"Toluca, México",70,437
ALEJANDRO_CARRI,False,"Reynosa, Tamaulipas",726,616
mayra_mayra,False,Mexico,592,875
VeroCordoba818,False,0,898,201
griyito25,False,toluca,859,631
mielomar,False,San Luis Potosí México!,1680,629
Estherc71772513,False,"Chicoloapan, México",340,40
JoseanCoss,False,"Guadalajara, Mexico",353,700
diezvecesdie,False,0,991,2907
laferihero,False,"Puebla, México",361,360
LeitoBertoliini,False,México Distrito Federal,2499,419
pedroj86,False,Ciudad de México,4166,28079
aiolovesyou,False,0,316,500
mvcrow00,False,"iphone:25.650762,-100.333509",231,79
PaulValgreen_,False,0,388,545
Cinemaniaticos1,False,"Cuauhtémoc, Distrito Federal",2244,1652
Ramonrodd,False,here & there,2293,842
rc0va,False,"Guadalajara, Jalisco",187,1014
danicarpinteyro,False,"Puebla, México",2419,831
Kary_Intriago,False,Ecuador,120,43
arturopay,False,Puerto Vallarta  y CDMX,854,335
Leonbmariana,False,0,485,1860
gabriva,False,"Santa María la Ribera, CDMX, M",612,525
samuelitojg,False,"Coyoacán, Distrito Federal",139,37
roger__mendez,False,"Merida, Yuc. Mex.",422,424
SoyAnaManzano,False,Dolores Hidalgo Guanajuato Méx,340,417
unayoa_,False,"Veracruz, Xalapa",344,9
Norzagaray,False,"Guaymas, Sonora, Mexico",8923,8728
HeidiEspino4,False,0,182,8
HolasoyGabiee,False,México.,544,914
CarballedaRaul,False,México,108,1325
juanba_zurita,False,"San Pedro Garza García, Nuevo León",808,264
berepadilla,False,"Monterrey, Nuevo León",84,397
AlexandersonBL,False,CDMX,343,899
Jorgeocampovill,False,0,695,315
Kyo_Malkavian,False,"San Luis Potosí, México",4175,4014
RoberRdz10,False,"Monterrey, Nuevo León",1252,911
Mike_Gomez,False,"Villahermosa, Tabasco.",813,1111
YasAlvarezO,False,0,605,193
chaosrzr,False,"juarez, mexico",4340,2394
bern_photo,False,Guadalajara,816,953
jhaelhdez,False,0,198,388
caractdisparejo,False,0,116,29
vismer,False,"Tamaulipas, México",1978,1436
Jyl_morales,False,"Metepec, México",177,1580
Maartiins08,False,"Juárez, Chihuahua",663,228
AkashaErzsebeth,False,Cancun,176,189
leovigildofc,False,"Guanajuato, México",3053,470
juliorezam,False,0,310,399
yosoyroru,False,México,718,2898
lamendez82,False,0,1548,407
_MariaEspinozaR,False,"Hermosillo Son, México.",1576,921
majomushisays,False,0,531,155
AndresMontoyaN,False,En algún lugar del más allá.,210,562
SirAlanTorrens,False,Instagram: alantorrensrevenge,175,341
JosAlej12,False, México,802,151
elinov12,False,Mexico DF ,1333,193
winaoJC,False,"Mexicali, B.C.",199,75
ozsanmar04,False,"Bogotá, D.C., Colombia",467,504
Andrealmada,False,"Sinaloa, México",720,650
ivanleonavalos,False,Tijuana,573,32
adriovando,False,Irrealidades,673,651
pavelsramirez,False,Gustavo a madero.,1458,267
NiroHarrison,False,"París, Francia",2687,241
Mary_Montijo,False,"Hermosillo, Sonora, México.",1986,2473
rubibeltran,False,0,219,403
OmarOjedaRgz,False,"Querétaro, Querétaro Arteaga",441,241
DrDovalin,False,"Xalapa, Ver.",4835,4307
bmcito,False,"Oaxaca de Juárez, Oaxaca",47,673
MLNDuran,False,"Martínez de la Torre, Veracruz",136,238
AvrilCastro,False,"Torreón,México",1496,2245
ChRistianQuin97,False,In the Sky,378,479
Erikahdezr,False,0,201,50
branstein2005,False,"West Palm Beach, FL",1544,50425
Valenti05257802,False,minayork,1062,397
TinchoML,False,Villahermosa          te sigue,234,20909
MonieFm,False,0,372,372
herdiz64,False,"Miguel Hidalgo, Distrito Feder",141,33
Giovasmora,False,"Guadalajara, Jalisco",929,304
Aryyy1302,False,0,540,858
ViverosFer,False,"Puebla, México",770,696
jodch,False,Second Mexican Empire,47,204
dany_arcr,False,México D.F,360,393
mvelezmtz,False,"Monterrey, Nuevo León, México ",931,598
GerardoOrtegon,False,"Mérida, Yucatán",3162,1505
Rocket_Tigger,False,Marinero de Alcantarillas.,224,325
Alysaar,False,0,381,207
MikeMaldonadoo,False,Oaxaca México,476,626
Zeltyelt,False,"Texcoco, México",4292,2138
Mark_Leto1,False,"San Luis Potosí, México",722,584
gabytacantu,False,"Monterrey, Mexico",473,360
_x_mcf,False,"Guadalajara, Jalisco",329,130
myeyesonyu_gy,False,"Monterrey, Nuevo León",1030,1332
pablinho24,False,Mty. México ,976,797
The_Curious_BIG,False,Mexico,282,39
dianilux,False,0,2476,6616
pdconta,False,"Guanajuato, México",719,385
CoryDelfin,False,México,474,430
MauWeiland,False,"Mexico City,Mexico",2474,1462
iJavier95M,False,"Tabasco, México",1370,799
Jenny_yolotzi,False,0,408,233
RacsoGol,False, aqui mero^,3018,803
keyly_rg,False,"Campeche, México",256,192
Loxaentinta,False,"Chis, CDMX, y más...",251,406
CharlieKrdona,False,Ciudad de México ,1865,293
Twittstan,False,0,283,172
MasterTsukai,False,CDMX,1327,1313
pepe_1208,False,san pedro cholula,459,61
AlethiaQh,False,0,430,623
ClauOvando_,False,0,206,277
marso1317,False,"Guerrero, México 💖💖💖👀",300,102
Ali_Goo_,False,queretarOck,229,132
faccinettofaz,False,sonora,580,106
